volume_weight,frictional_angle,cohesion,DJ_1,DJ_2,DJ_4,DJ_3,ZZJL,ZXZ_YL_1,ZXZ_YL_2,KWC_YL_1,KWC_YL_2,NJB_SZ_11,NJB_SZ_21,YG_A_2,YG_B_2,YG_C_2,YG_D_2,YG_E_2,YG_F_2,DJ_5
23.75563887,51.44983503,50.04814037,83646.0943,11.434905,11147.68121,1.21460943,39.70666667,4.044595355,4.095482055,3.200021112,3.175777621,76.30119634,88.02533427,82.70091485,114.7966221,133.7987333,199.2371569,147.8845883,121.3961999,13.93736805
23.72622189,51.45364318,50.37526237,82830.66483,12.47686861,10085.893,1.21815893,37.53333333,4.018394965,4.07870181,3.259425649,3.235263572,69.39339103,90.95357986,72.72541306,108.1856806,140.0173092,192.5507474,158.4878049,118.563336,15.24626279
23.69797632,51.46874532,50.71458552,79562.33428,8.9203125,8056.947206,1.218480114,33.51333333,4.032578125,4.080603693,3.214318182,3.190078125,76.98295455,92.47230114,69.52130682,102.40625,126.2088068,196.59375,154.7357955,108.5440341,10.93465909
23.67002847,51.48272141,51.05065188,83574.94305,8.129658314,6292.309795,1.017275626,38.28666667,4.026924829,4.08867426,3.268514806,3.243252847,84.97995444,89.6191344,104.0018223,102.5175399,135.8469248,198.2341686,146.4929385,106.794533,8.320728929
23.64163669,51.49706235,51.39148681,82049.9661,9.483525424,7591.708475,1.04299661,34.72666667,4.004752542,4.085322034,3.246230508,3.221525424,72.48135593,82.06033898,94.25627119,95.97559322,114.3105085,201.8427119,147.639322,129.3179661,9.94779661
23.62331684,51.48933873,51.58209627,84146.13319,9.322986037,8617.083781,1.143909774,39.98,3.998480129,4.09046724,3.216584318,3.191707841,69.81632653,85.15843179,92.52309345,85.26423201,118.4221267,207.4135338,152.7808808,146.8560687,10.72663802
23.6178802,51.45084822,51.57288695,80617.73945,9.640022805,9274.654395,1.061060433,35.3,3.968392246,4.058876853,3.182787913,3.157776511,69.62656784,82.27480046,90.64880274,94.73204105,114.9794755,195.5632839,144.5450399,129.7981756,10.2645382
23.61113616,51.4037872,51.55725879,81907.4968,10.39104478,9701.372338,1.068537313,37.48,3.984841791,4.088752239,3.229791045,3.204453731,68.50029851,83.11402985,94.40955224,101.8376119,117.3026866,198.9779104,142.3761194,127.8555224,11.12835821
23.60430075,51.35180451,51.52857143,81038.70773,10.82940821,9884.316123,1.109456522,38.75333333,3.984788647,4.094794686,3.212137681,3.187149758,72.03562802,85.72101449,80.87681159,103.0253623,136.6751208,189.3333333,139.6714976,125.1014493,12.02838164
23.59861467,51.31323596,51.52461979,81166.6185,11.31701991,10172.51285,1.150044958,36.56666667,4.017533719,4.100276172,3.205966602,3.181412974,69.22800257,87.71997431,80.16184971,126.4431599,135.9537572,177.2870906,147.973025,109.5388568,13.05973025
23.5930499,51.27316448,51.51605608,83143.21062,9.788533494,10332.50875,1.207990344,38.12,4.00044659,4.093186482,3.23966204,3.214701267,69.17622209,88.83946892,79.57754979,133.6801448,124.9450815,176.4164152,173.8684369,107.936029,11.86964393
23.58626415,51.22679245,51.49615094,83571.09469,11.90852921,10830.2317,1.120026864,37.35333333,3.918784419,4.018173271,3.128072532,3.103760913,67.57824043,84.96104768,82.30355944,136.8435191,124.9039624,175.0060443,177.098724,104.0026864,13.35594359
23.57969175,51.17878513,51.47854337,83753.60994,12.30201294,11814.61538,1.133414809,36.79333333,3.919295471,4.017483825,3.163263839,3.138806614,66.43781452,84.94823868,83.56721783,134.5909418,134.0431344,176.4615385,169.0093458,103.4076204,13.97699497
23.57324157,51.13370141,51.46573892,85333.71989,12.91810883,11918.27589,1.148777877,34.44,3.913024086,4.01396967,3.161730598,3.137716325,67.33541481,85.59946476,83.23104371,126.0392507,128.5049063,192.235504,173.0579839,112.3425513,14.90098127
23.56800969,51.09687973,51.4610724,85183.02752,12.25626911,12160.20642,1.19764526,35.67333333,3.991689602,4.084717125,3.153272171,3.128623853,68.7087156,88.21253823,83.45718654,123.6636086,127.0015291,193.5703364,167.2981651,120.2737003,14.73776758
23.55954835,51.03763262,51.42709912,84153.4101,12.7935364,11802.66799,1.1402526,32.32666667,3.872035661,4.011783061,3.116210996,3.092585438,66.48291233,83.77488856,74.08618128,128.6225854,130.731055,203.8380386,152.1545319,116.4531947,14.64041605
23.55388585,50.99696418,51.41985428,82641.48699,12.44914498,12031.03511,1.143806691,33.98,3.891301115,3.999360595,3.15472119,3.13066171,65.24684015,83.29888476,75.11524164,120.8817844,132.6899628,207.1018587,145.8884758,107.4215613,14.29219331
23.54829787,50.95648936,51.41109422,82871.06201,12.43948681,12229.9216,1.14215253,37.35333333,3.917683535,4.018902352,3.188902352,3.16492516,66.16963649,83.76478974,80.96650036,112.215253,133.3428368,207.9429793,147.1019244,107.9700641,14.2466144
23.54238552,50.91530504,51.39829606,82677.30066,11.53179628,11845.40311,1.213792154,37.18,3.9669649,4.063062629,3.204728149,3.18035788,69.7467309,88.44253269,81.76187199,110.3592567,133.4356504,202.4790089,151.9242946,107.1204405,14.06951136
23.53669459,50.87433359,51.38948972,80576.02524,11.56285489,11910.27603,1.222066246,34.58,3.907515773,4.006253943,3.103580442,3.07909306,69.31940063,89.40536278,76.9637224,101.8911672,136.1356467,200.6246057,139.1119874,113.2839117,14.21766562
23.32910562,49.5962149,50.14148352,82781.37736,12.61698113,11728.12579,1.147562264,33.7,3.997924528,4.094837736,3.207101887,3.183132075,75.36150943,90.49283019,98.27018868,97.15773585,140.205283,176.6686792,151.9441509,124.8860377,14.52981132
23.29653805,49.39789538,49.930456,83318.27128,11.33843972,12029.59113,1.20941844,37.07333333,4.005673759,4.094439716,3.194312057,3.169815603,72.4141844,90.2177305,80.22978723,116.7177305,144.1007092,182.3702128,158.5106383,113.6524823,13.78806147
23.26626506,49.2148086,49.7373799,83945.05495,10.91260073,12590.3506,1.216454212,40.48,4.010937729,4.102410256,3.189648352,3.166227106,73.36776557,89.45494505,90.12307692,131.8505495,135.1765568,189.0373626,146.1802198,111.6615385,13.34358974
23.23389753,49.01892345,49.53339433,84591.04403,11.21456604,12811.16679,1.211939623,34.86666667,4.00709434,4.095592453,3.273909434,3.249403774,69.18415094,89.08,90.1690566,122.5524528,134.5886792,184.8256604,149.8716981,129.5773585,13.65283019
23.20246951,48.82708841,49.32972561,84864.84099,11.824947,12879.15724,1.126911661,38.27333333,3.952204947,4.096318021,3.143893993,3.11955477,73.12720848,89.41272085,91.92508834,115.2805654,130.3590106,186.0565371,152.0734982,138.6530035,13.34169611
23.17142204,48.64063405,49.13214449,86372.54789,10.35051086,11851.99644,1.118659004,38.09333333,3.999929757,4.096871009,3.266085568,3.242330779,83.63409962,90.99042146,84.97956577,125.2899106,135.3039591,197.4533844,151.1673052,134.8761175,11.61685824
23.1388635,48.442078,48.92184644,76584.21128,12.28029979,9505.463648,1.13143469,38.98666667,3.173426124,3.286552463,3.351727338,3.329321913,62.04354033,92.12847966,60.76374019,88.68522484,132.9578872,182.9921485,146.385439,118.5695931,13.92201999
23.10822794,48.25815938,48.73030626,75195.54235,11.76010401,8868.034175,1.230965825,39.26666667,3.215163447,3.308417533,3.346173848,3.324383358,57.51114413,93.87369985,48.50520059,89.20356612,151.0950966,171.9093611,153.0163447,100.7979198,14.5627786
23.0764885,48.06500685,48.52581087,76663.10105,11.03804878,8764.216028,1.228,36.3,3.196445993,3.3031777,3.347679443,3.325825784,59.5261324,93.30522648,40.37351916,66.98118467,158.1198606,186.9156794,179.0675958,89.65296167,13.64320557
23.04627684,47.88387392,48.33455155,75821.28187,11.2973796,7936.111898,1.211586402,38.48,3.191706799,3.297811615,3.347322946,3.325007082,57.49716714,94.02407932,40.36968839,67.74362606,162.6529745,180.898017,172.0524079,90.03399433,13.76558074
23.01596895,47.6998021,48.14142183,83445.84993,11.41314741,11312.87185,1.10747676,36.78,3.846706507,3.931952191,3.053824701,3.029183267,72.52257636,88.76361222,82.25498008,94.18459495,161.3837981,184.2934927,164.7782205,103.1792829,12.66533865
22.98263054,47.49893439,47.93164865,82110.63941,12.12634521,11725.45772,1.130090846,37.94333334,3.868791055,3.938902865,3.038043326,3.013291405,70.37316562,88.92872117,91.79175402,94.70440252,158.7127883,179.0356394,149.9091544,104.185884,13.73724668
22.95111077,47.30601035,47.72458917,81975.28127,10.85122435,12026.13722,1.159457313,39.10666667,3.881191264,3.944295169,3.054698875,3.030264725,74.53805427,89.37921906,91.10655195,101.6280609,145.4652548,182.8074123,157.1303772,99.69953673,12.62541363
22.91869202,47.10763498,47.5130038,83009.07821,10.33519553,13015.54004,1.220209497,34.46666667,3.853589385,3.921438547,3.010481844,2.985544693,68.89804469,90.35614525,96.94972067,104.6955307,142.0446927,179.7360335,160.2821229,105.1913408,12.67597765
22.88895985,46.93023114,47.32694647,82858.09807,11.68937593,13595.69837,1.233387816,35.39333333,3.853491828,3.916419019,2.987087667,2.962473997,69.12407132,90.93759287,88.69687964,104.3268945,152.7414562,189.1292719,147.7890045,104.6478455,14.45839525
22.85874126,46.74670112,47.13438735,81726.20316,9.986218375,12934.15446,1.223195739,36.62666667,3.863834887,3.918142477,2.954753662,2.929966711,69,91.3608522,86.5379494,100.6391478,157.3968043,184.4327563,142.3368842,104.9613848,12.26031957
22.825247,46.54435325,46.92080863,84000.10576,9.074405077,12789.84135,1.200243258,40,3.866398731,3.934331042,3.053416182,3.028995241,77.60232681,89.60338445,97.8265468,103.7694342,155.9936542,189.4373347,141.315706,110.2316235,10.94606029
22.79404346,46.35388239,46.7185838,84216.20406,8.722270982,12067.76742,1.212627537,39.25333333,3.900789907,3.975359298,3.054547449,3.029566648,77.22216127,89.56171146,94.39495337,109.6993966,148.2622052,185.6588042,150.7174986,113.6368623,10.63521668
22.76445289,46.17665653,46.5325228,85136.21002,9.132347616,12733.29511,1.22076041,38.15333333,3.921056126,3.987181654,3.005920338,2.98047073,70.24924562,89.54616777,94.52383826,104.5238383,144.4140012,193.5968618,155.8660229,117.5365118,11.21062161
22.73291831,45.98542363,46.33024598,85161.04311,8.154018095,10739.14316,1.240926024,38.21333333,3.932778073,3.986742948,3.00892496,2.9836562,69.34805748,88.89036722,81.42522618,107.1474188,140.465141,203.9872272,153.5508249,126.3693454,10.22139436
22.7018676,45.7973884,46.13407227,85336.45906,10.51182645,12364.24073,1.28890133,37.55333333,3.94073478,3.99030091,3.027053884,3.001560532,68.03638908,90.44786564,82.37088873,112.9811057,147.4975507,193.8250525,144.8327502,140.9349195,13.60251924
22.66907545,45.59846668,45.9239411,85449.78877,10.66475558,12748.47314,1.131768256,38.31333333,3.940838865,3.992806276,3.037779119,3.013083887,75.82317441,90.6071213,97.46409173,118.5322873,141.4061557,180.5262523,140.6131563,142.4936632,12.13095957
22.6379572,45.40851419,45.72226438,83896.48148,10.99012346,11766.2037,1.148617284,39.63333333,3.907802469,3.985876543,3.023746914,2.999154321,63.78888889,85.4345679,97.37901235,121.0098765,139.282716,179.9925926,136.9111111,130.682716,12.67839506
22.63499241,45.37977238,45.6370258,84717.31815,10.75951444,12077.27493,1.190393701,37.93333333,3.934527559,3.985406824,3.047434383,3.023484252,69.92322835,89.02821522,101.3950131,127.6430446,131.1023622,176.835958,141.8713911,135.9566929,12.85301837
22.65899848,45.50881639,45.67329287,83247.95597,11.80872642,11939.34636,1.240062893,36.5,3.943569182,3.993349057,3.07490566,3.049937107,65.55974843,89.2759434,118.6242138,92.76257862,134.0062893,180.6839623,152.3710692,111.1415094,14.72877358
22.68055851,45.61657308,45.68067992,85459.76599,11.10198151,12565.65484,1.222007926,38.8,3.942252312,3.988606341,3.082252312,3.057265522,68.01519155,90.70541612,105.2734478,140.5667107,140.8837517,192.1479524,128.8982827,111.5099075,13.64398943
22.70430825,45.73985133,45.70813107,82309.04215,11.58275862,12243.69604,1.224858238,28.98,3.92456705,3.971632184,3.038229885,3.013701149,68.5164751,90.37931034,80.651341,134.8199234,132.2467433,192.9716475,127.2490421,124.5578544,14.27739464
22.72577758,45.84850554,45.71567289,79861.68966,12.73131034,12295.03103,1.146055172,38.72666667,3.854255172,3.918241379,2.989296552,2.964337931,66.79172414,88.43724138,77.32137931,117.6965517,131.4565517,186.2027586,130.9006897,122.9186207,14.65275862
22.75038689,45.97663481,45.74510696,79702.91869,12.07567755,12721.4253,1.142140375,33.13333333,3.845253648,3.90505212,2.994232106,2.969881862,69.7248089,89.10701876,73.18137596,112.5837387,122.2779708,206.3015983,136.8200139,110.504517,13.84445217
22.77292868,46.09279211,45.76691958,79473.06326,11.97484009,11890.89035,1.148073916,35.4,3.843752665,3.902288557,2.964754797,2.939061834,66.46268657,87.38095238,78.12366738,109.8521677,122.3837953,203.4868515,130.4705046,115.8877043,13.79459844
22.79557106,46.20838768,45.78006977,79370.18727,11.37445693,11368.33708,1.226382022,37.38666667,3.843250936,3.895902622,2.93893633,2.91447191,68.81573034,90.73183521,83.37228464,107.4382022,137.17603,188.5932584,130.9198502,110.2157303,14.04194757
22.81817354,46.325,45.79884709,79607.09624,11.8026831,12153.7371,1.209528644,38.4,3.858513416,3.908948513,2.982371284,2.957461929,68.23785352,90.81580856,85.76649746,101.6693256,147.728789,179.5228426,137.9042785,105.0007252,14.33937636
22.8416199,46.44833915,45.83103291,80223.25912,11.67776184,12367.31088,1.200373027,38.02666667,3.874418938,3.927955524,2.998687231,2.973737446,68.49067432,91.4045911,95.43185079,89.2338594,140.338594,179.3974175,150.9956958,105.1621234,14.07819225
22.86474515,46.56407767,45.8439017,80718.37398,11.9563932,12789.95787,1.145232816,35.33333333,3.834368071,3.895506282,2.946311899,2.921899483,68.61419069,89.48484848,94.68736142,104.6533629,139.3185514,178.5646711,147.0007391,103.556541,13.7405765
22.88881639,46.69359636,45.88194234,81681.74037,11.96276748,13249.20169,1.155378031,29.71333333,3.877054208,3.927282454,2.990784593,2.965256776,71.57489301,90.98145506,90.42796006,105.8559201,139.3152639,190.0713267,147.6975749,103.3552068,13.87589158
22.91091902,46.8044131,45.89020322,76131.20617,12.12924264,8822.289621,1.161065919,37.63333333,3.245981767,3.287145863,3.332685835,3.308751753,61.78471248,92.55960729,72.50350631,90.96774194,138.6830295,170.7573633,146.4642356,104.6255259,14.13253857
22.93293904,46.91580224,45.90279042,76591.13333,11.3916,7734.92,1.236093333,39.43333333,3.24942,3.29206,3.338093333,3.313773333,55.24,95.92266667,71.88933333,87.85333333,141.5946667,172.036,149.5213333,104.6746667,14.15733333
22.95813989,47.04979518,45.94113185,77956.63082,11.32960573,8265.390681,1.219971326,38.06,3.234724014,3.277620072,3.319727599,3.295433692,61.92401434,96.009319,68.51756272,97.78351254,146.2867384,179.5483871,145.1741935,104.6179211,13.90609319
22.98043676,47.16449803,45.95935699,78825.10854,11.40513748,7647.642909,1.218031838,35.64666667,3.245499276,3.288096961,3.335115774,3.311128799,63.84442836,95.9934877,60.56295224,105.9044863,154.4196816,178.2431259,150.2329957,101.2214182,13.97539797
23.00335153,47.27846527,45.96830452,79483.92213,11.76964672,8555.010815,1.151290555,37.26,3.246445566,3.290209084,3.329689978,3.30739005,62.24513338,92.95097332,60.4556597,115.1160779,148.8940159,182.2739726,149.221341,102.7815429,13.60454218
23.02745752,47.40816141,46.00637136,79974.12365,11.66685787,8217.293658,1.135551307,37.3,3.254130019,3.299228808,3.334697259,3.311752709,62.94773741,92.10197578,60.01784576,112.290631,146.5442957,192.8170809,146.9700446,104.2574888,13.28776291
23.0493024,47.5192751,46.01941159,80481.19363,11.62841226,8647.43821,1.18086351,37.12,3.271942897,3.313481894,3.349171309,3.325696379,61.04317549,92.21169916,59.6086351,103.454039,150.5376045,211.4303621,147.1935933,90.48189415,13.78064067
23.07233849,47.6362754,46.03806491,79131.21212,10.56874459,7256.380952,1.214458874,34.58,3.256181818,3.293670996,3.3344329,3.311688312,59.89264069,91.85800866,61.22770563,93.51515152,149.2467532,223.0614719,141.352381,77.77835498,12.88917749
23.11855951,47.87513268,46.07854435,78385.62368,11.24756871,7752.389006,1.219563073,37.11333333,3.240458069,3.283446089,3.323016209,3.301282593,58.48273432,93.26990839,70.55250176,121.3375617,139.9168428,162.7977449,147.5701198,109.1557435,13.78646934
23.14175641,47.99529804,46.10511148,80050.88037,11.77913938,8425.595349,1.186548176,37.12666667,3.228129093,3.286155285,3.326342376,3.302422825,57.85500468,93.15341441,74.59307764,115.1431244,147.6520112,178.1496726,152.4153414,93.95696913,14.03741815
23.35051546,48.90175864,46.00060643,79833.58451,12.06622711,8734.938645,1.165172161,37.93333333,3.245128205,3.30181685,3.344717949,3.31959707,53.82197802,91.46373626,85.27912088,108.9465201,147.2424908,179.4461538,145.970696,91.54285714,14.10695971
23.37161691,49.03852099,46.23094408,79640.94388,11.41186224,8914.34949,1.210969388,32.35333333,3.240892857,3.296466837,3.326441327,3.301339286,58.42857143,92.47576531,66.63520408,129.8316327,136.5892857,181.3367347,140.5892857,109.505102,13.8877551
23.38165152,49.10262121,46.33893939,80331.42556,11.29908708,8235.544944,1.218370787,37.56,3.235196629,3.285407303,3.320365169,3.295533708,55.33146067,94.91853933,63.33286517,128.502809,142.1699438,185.4494382,138.6418539,112.6474719,13.83848315
23.39071493,49.15880036,46.43759467,80501.36074,11.99064493,8699.048294,1.211580439,37.58666667,3.232501772,3.283189227,3.323742027,3.298674699,53.71155209,94.17859674,63.19914954,128.3047484,140.0042523,184.1332388,144.2593905,112.5868179,14.59107016
23.40175678,49.22997123,46.55535363,80334.56985,12.11381215,9552.5809,1.169692186,37,3.231033938,3.287853197,3.330955012,3.306156275,55.41910024,93.17600631,77.33228098,99.95422257,151.0560379,191.898974,139.7805841,103.409629,14.21389108
23.41153497,49.29043294,46.65516197,79825.67204,12.17540323,9053.534946,1.144247312,39.00666667,3.229663978,3.283272849,3.327889785,3.302956989,52.09677419,93.2641129,77.83064516,94.01478495,149.4099462,198.7755376,139.8172043,96.47983871,13.98252688
23.42220372,49.35972453,46.77205994,79422.08187,11.43950877,8298.831579,1.186933333,36.73333333,3.221459649,3.274350877,3.308014035,3.283017544,60.22175439,93.26105263,69.7122807,96.6722807,153.2463158,194.9880702,134.4421053,106.1361404,13.62315789
23.43317191,49.43126513,46.89194915,77691.62234,11.42473404,7684.804965,1.215518617,38.09333333,3.239335106,3.290079787,3.316110372,3.290664894,52.60704787,94.83643617,51.04654255,105.1529255,136.7978723,202.8297872,127.0265957,121.4880319,13.95478723
23.44227163,49.48818814,46.99122807,80426.61871,11.12503597,7225.201439,1.22752518,35.41333333,3.134726619,3.296179856,3.243827338,3.219676259,60.07266187,91.40431655,40.96834532,103.8748201,136.6273381,190.9323741,153.5884892,147.9870504,13.70791367
23.45216997,49.55223046,47.09677907,78200.91241,11.00097324,6772.63382,1.132457421,37.46,3.275523114,3.402347932,3.360304136,3.337931873,65.13686131,89.27858881,71.82481752,111.9927007,133.540146,189.3163017,129.6046229,112.1909976,12.5
23.46186876,49.61384941,47.20139099,81761.47883,11.13828265,6773.905784,1.1492904,36.43,3.56456768,3.657280859,3.353482409,3.329081694,80.00178891,89.43410853,80.62015504,110.1013715,128.2432916,196.5760286,139.0578414,128.6583184,12.82110912
23.47186697,49.67771731,47.30899471,85527.8607,13.40058043,8532.529022,1.226616915,35.4,3.888474295,3.98752073,3.26208126,3.238648425,68.2761194,94.19900498,135.3830846,86.93034826,132.681592,162.9817579,143.6202322,156.5920398,16.5066335
23.48161076,49.74013297,47.41432457,85180.58252,14.00873786,8524.368932,1.195016181,36.35,3.900679612,4.017346278,3.364401294,3.3397411,57.96440129,88.18446602,140.5631068,122.9838188,130.4401294,163.9029126,127.7993528,131.7475728,16.77669903
23.24100137,49.60625859,48.30407571,77128.83966,9.893276802,7723.664446,1.040242277,37.3,3.685487583,3.768352514,2.926347668,2.90136281,77.23924894,84.94912174,87.23682617,80.72440945,145.752877,176.2895215,141.8388855,97.72986069,10.34887947
23.23793472,49.4864094,48.28973459,78727.55741,8.672442589,7255.906982,1.066109951,41.41333333,3.687787056,3.799721642,3.002602644,2.977759221,59.53583855,84.64509395,77.67014614,87.82324287,154.0584551,181.5810717,146.89492,97.3375087,9.290883786
23.23076923,49.23345011,48.24242193,78412.82821,12.77591898,9819.003188,1.094403601,37.66,3.704231058,3.810135034,2.880435109,2.855341335,66.47036759,89.06376594,88.92873218,87.08327082,145.1912978,186.0195049,137.7464366,97.60090023,14.01425356
23.22789281,49.11539281,48.23066382,77450.34834,12.61036977,9539.279542,1.201350482,37.62666667,3.708609325,3.730160772,2.822548232,2.797307074,65.37540193,91.26848875,77.95980707,89.96141479,140.9196141,191.1430868,129.6398714,106.5562701,15.21221865
23.22355894,48.9860076,48.20250951,76530.08726,13.03570681,10008.92147,1.22,39.10666667,3.70826178,3.795968586,2.776010471,2.750439791,69.51832461,94.44921466,80,73.63979058,141.7947644,179.652356,130.6031414,121.9518325,15.94764398
23.22073263,48.86405229,48.18581851,76306.61017,13.01822034,10475.22542,1.226830508,33.96,3.720601695,3.815025424,2.809101695,2.78370339,71.58983051,94.33474576,83.30847458,73.91694915,146.5898305,173.6983051,131.5338983,115.4169492,16.01694915
23.21778554,48.74346902,48.17223572,75113.46841,13.19940405,10168.65316,1.214946365,39.02,3.718092968,3.859570918,2.814171633,2.788533969,71.51370679,93.89988081,77.81883194,87.72348033,152.1764005,167.7663886,135.3539928,90.76281287,16.06674613
23.21490815,48.62369819,48.15447093,78533.79791,12.51498258,11217.58711,1.183658537,35.84,3.70695122,3.720139373,2.964111498,2.937526132,65.98083624,91.81707317,101.2404181,64.09756098,165.3797909,177.4947735,144.4982578,83.59233449,14.85191638
23.21857749,48.56073703,48.12617531,78052.18801,12.4802269,10762.26904,1.192755267,36.8,3.700664506,3.700437601,2.969416532,2.943517018,63.68557536,91.81928687,131.3452188,46.65640194,161.8962723,174.0226904,138.3322528,74.21231767,14.93192869
23.25498485,48.75698485,48.14893939,79058.28917,12.51218774,11020.21196,1.184859955,37.4,3.704965935,3.713663891,2.937009841,2.911551855,64.07494322,92.47009841,123.7623013,71.04314913,153.6290689,160.8039364,140.2573808,94.999243,14.87501893
23.29138662,48.95062065,48.16863457,73932.9549,13.00927152,11383.91269,1.226754967,37.36666667,3.687105014,3.780293283,2.701267739,2.67474929,70.9422895,95.35477767,73.59697256,94.17407758,141.3131504,164.6168401,133.9659413,95.39640492,16.00047304
23.32756847,49.14607354,48.19276744,75743.11756,12.2671875,8184.415584,1.234166667,39.30666667,3.252938988,3.418110119,3.34734375,3.324702381,57.70014881,96.43080357,73.92857143,78.81696429,157.3065476,165.8571429,141.9434524,99.25,15.18526786
23.36285153,49.33383731,48.20607802,75878.91304,12.38978261,8107.817391,1.212782609,35.8,3.242043478,3.232826087,3.341652174,3.321065217,52.37608696,96.6826087,71.75652174,95.05652174,150.1173913,163.7086957,142.7652174,97.96086957,15.0826087
23.39844434,49.52223229,48.22202084,77681.29614,13.47776866,8373.117309,1.161312551,37.13333333,3.255996719,3.228105004,3.370344545,3.349343724,55.86218212,93.94011485,91.27481542,75.19278097,157.4454471,167.1353568,143.6127974,99.09926169,15.707137
23.43552135,49.72357024,48.25079221,78128.73016,14.14063492,9064.365079,1.127333333,37.7,3.24481746,3.298492063,3.369912698,3.349039683,58.98809524,94.01984127,90.83968254,81.04920635,156.284127,174.4174603,139.8555556,95.9047619,16.00396825
23.47063169,49.91041761,48.26790291,75753.44288,13.27198748,9540.893696,1.21827856,36.34,3.636596244,3.731666667,2.92428795,2.899319249,68.72535211,94.53912363,88.14241002,67.01877934,154.1971831,175.543036,133.7793427,95.45226917,16.20422535
23.50601266,50.09966847,48.28285112,75190.22403,13.48167006,9976.221996,1.216822811,32.99333333,3.637443992,3.747668024,2.843095723,2.818014257,65.46232179,94.57433809,87.85539715,67.59470468,151.8472505,169.0081466,130.9735234,103.3767821,16.43991853
23.54177804,50.37866046,47.9477399,77193.7037,13.50962963,10183.53704,1.228314815,31.6,3.626416667,3.642861111,2.853462963,2.829194444,65.51944444,92.62962963,97.75,82.88518519,154.7574074,172.2277778,129.7611111,92.24074074,16.63611111
23.5107958,50.2459009,47.80075075,76513.98964,11.88321244,9365.440415,1.236062176,33.96666667,3.623305699,3.701948187,2.858,2.832891192,70.17098446,93.45906736,94.82279793,90.33160622,136.3896373,173.7554404,141.3036269,87.33056995,14.75336788
23.44903197,49.97906348,47.49332133,76148.61215,12.7567892,9054.556139,1.131252813,36.87333333,3.599317329,3.660652663,2.920142536,2.89468117,71.08027007,91.97749437,82.18754689,87.99549887,141.0202551,184.3135784,132.4726182,93.50487622,14.47906977
23.41964581,49.8569113,47.35749662,74600,12.45,7535,1.18,36.8,3.6025,3.685,2.8775,2.855,73.75,83.5,78,97,137.5,180.5,117.5,99.5,14.75
23.38910728,49.72567142,47.20660165,73690.0074,7.360547742,5763.712873,1.193737972,36.72666667,3.613012583,3.799548483,2.946817172,2.922139156,77.04071058,89.17024426,81.82679497,111.472983,146.1894893,148.0695781,140.0177646,72.35085122,8.871946706
23.35907591,49.59881488,47.06375638,72634.27734,8.095800781,6717.607422,1.159824219,37.30666667,3.617949219,3.726152344,2.915126953,2.890292969,73.9453125,88.82617188,74.21875,99.63671875,149.9199219,145.2675781,136.7441406,84.55859375,9.44921875
